10	48950
49520	232010
232090	266130
266190	306200
306480	342530
342570	377690
377860	414810
414870	455160
455310	502570
502710	548840
549100	594800
595090	644390
644480	692110
692360	745010
745120	792990
793080	847950
848030	899770
900010	963710
963870	1029980
1030090	1111020
